id,position,bare,accented,derived_from_word_id,rank,disabled,audio,usage_en,usage_de,number_value,type,level,created_at
55039,,посадница,поса'дница,,54387,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_5c7c32a6f27d81e08ee84e8c83b36811.mp3,A female accomplice,,,noun,,2020-01-01 00:00:00
55536,,запытать,запытать,,54840,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_62bf5bc828e3c23b9ee95f290bfe5755.mp3,+ gen,,,,,2020-01-01 00:00:00
56304,,уклонист,уклони'ст,,55540,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_765d1fb3cee139e7a6ece255bfeb8722.mp3,Draft-dodger,,,noun,,2020-01-01 00:00:00
56371,,слаще,сла'ще,,55597,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_0f3f037994af3fa4144190fd1a191e02.mp3,сравни́тельная сте́пень сла́дкий = Comparative degree of sweet.,,,adjective,,2020-01-01 00:00:00
56408,,сменитсья,смени'тсья,,55624,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_0d8e7e73159c18dd588af07c85a70ffa.mp3,misspelling of смени́ться,,,verb,,2020-01-01 00:00:00
56848,,считывание,считывание,,56020,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_b3818ee41517de763dc082361fa5eaa3.mp3,считывания = genitive,,,,,2020-01-01 00:00:00
57067,,тональный,тона'льный,,56222,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_50dd5a4213810f21a6d2aabc7d936554.mp3,"Тональный крем - tonal cream (foundation cream, as in make-up)",,,adjective,,2020-01-01 00:00:00
57417,,лыбиться,лы'биться,,56545,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_8a9c2aa877969cdd91cd85e29b253e83.mp3,perfective form: полы́биться,,,verb,,2020-01-01 00:00:00
58011,,чихание,чихание',,57089,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_c7e1cd56a445abe1c78caf8b7520e052.mp3,Different dictionaries provide different declensions for what appears to be the same noun (чихание = чиханье).,,,noun,,2020-01-01 00:00:00
58351,,яйки,я'йки,,57390,1,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_1bf7432bd74f8e1b406c6cbd0c0474fe.mp3,"The word яйка (plural: яйки), a synonym for яйцо, is believed to be of Belarusian origin. However, it is also used (regionally?) in Russia, since there is a Russian declination for it that differs from the Belarusian. Sandy","Das Wort яйка (Plural: яйки), ein Synonym für яйцо, ist vermutlich weißrussischen Ursprungs. Es wird aber auch (regional?) in Russland benutzt, da es hierfür eine von der weißrussischen abweichende russische Deklination gibt. Sandy",,noun,,2020-01-01 00:00:00
58578,,скала,ска'ла,,1752,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_2a1bc8a8a58f9ccb34419da5ea48894a.mp3,"Утёс = скала\nОбрыв - место на скале. (Часть скалы. Часть утёса)",,,noun,C1,2020-01-01 00:00:00
58670,,трусить,труси'ть,,10817,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_6c53d06d6bfe99d37c77c543b81c76c0.mp3,transitive verb,,,verb,,2020-01-01 00:00:00
59506,,ссыкун,ссыку'н,,58083,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_2d1f64336d4c66bd14ee40f7e6de6398.mp3,Alternative forms: сцыку́н and сыку́н,,,noun,,2020-01-01 00:00:00
59512,,сцыкун,сцыку'н,,58089,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_65b2854ab9c6be86ccd16c1f3ac86747.mp3,Alternative forms: ссыку́н and сыку́н,,,noun,,2020-01-01 00:00:00
59585,,халявщица,халявщица,,58160,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_5cad3fb2fd4aff1ab5318d4df4a63988.mp3,Someone who wants stuff for free (female),,,noun,,2020-01-01 00:00:00
59596,,Скопье,Ско'пье,,58169,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_a3a6bad6ca22615df6b67977104f5a57.mp3,The Capital city of Macedonia,,,noun,,2020-01-01 00:00:00
59653,1,весь,весь,,10,0,https://openrussian.org/audio-shtooka/весь.mp3,"весь стол - the entire table\nвся Москва́ - all of Moscow\nКо всему́: towards everything/anything",,,adjective,B1,2020-01-01 00:00:00
59657,2,честь,честь,,1139,0,https://openrussian.org/audio-shtooka/честь.mp3,в че́сть которого: after whom,,,noun,B2,2020-01-01 00:00:00
59691,2,выходной,выходно'й,,3752,0,https://openrussian.org/audio-shtooka/выходной.mp3,"выходной = day off, выходные = weekend",,,noun,C2,2020-01-01 00:00:00
59693,2,польский,по'льский,,3932,0,https://openrussian.org/audio-shtooka/польский.mp3,short for по́льский язык,,,noun,C2,2020-01-01 00:00:00
59697,2,покойный,поко'йный,,4975,0,https://openrussian.org/audio-shtooka/покойный.mp3,deceased,,,noun,C2,2020-01-01 00:00:00
59744,,все,все,,,0,https://openrussian.org/audio-shtooka/%D0%B2%D1%81%D0%B5.mp3,Form of весь,,,other,A2,2020-01-01 00:00:00
59753,,ей,ей,,,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_e15d8a46248dd1a278ab86d0d4a9d7ac.mp3,ней - when used after a preposition,,,other,A2,2020-01-01 00:00:00
59765,,болит,боли'т,1457,,1,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_2a6e498a6373c34caf3c459bea70abe9.mp3,Verb only exists in the third person.,"Achtung, diese Verbform gibt es nur in der UNPERSÖNLICHEN Form! Sandy",,verb,,2020-01-01 00:00:00
59769,1,тут,тут,,70,0,https://openrussian.org/audio-shtooka/тут.mp3,"тут как тут - right here\nтут же: immediately/ straight away",,,other,B1,2020-01-01 00:00:00
59778,,испортивший,испо'ртивший,,,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_db08ea79c38d216d11347ea5291ca538.mp3,Participle of испо́ртить.,,,adjective,,2020-01-01 00:00:00
59784,,основанный,осно'ванный,,,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_87194f018c96644ca5cf8e2236abe073.mp3,Participle of основа́ть.,,,adjective,,2020-01-01 00:00:00
59788,,зарегистрированный,зарегистри'рованный,,,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_d9c2e21d82984482cd865db9ba645a22.mp3,Participle of зарегистри́ровать,,,adjective,,2020-01-01 00:00:00
59815,,заросший,заро'сший,,,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_edeee8f4aa9cf134dcacb210b3195437.mp3,use with Dative,,,adjective,,2020-01-01 00:00:00
59820,,морепродукт,морепроду'кт,,,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_a221f066fa9e495916c806825a9512b8.mp3,Usually only used in plural form.,"Fast ausschließlich im Plural benutzt, ähnlich wie im Deutschen.",,noun,,2020-01-01 00:00:00
59851,,оконченный,око'нченный,,,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_8a1efc454539ad73d64e6a682f54da23.mp3,past passive perfective participle of око́нчить,,,adjective,,2020-01-01 00:00:00
59866,,хрустящий,хрустя'щий,,,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_d7a456853c1452ca3083b81bc79bac76.mp3,Participle of хрусте́ть.,,,adjective,,2020-01-01 00:00:00
59870,,сваренный,сва'ренный,,,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_d1050b7712accdc9bbb46eb16849a558.mp3,participle of свари́ть,,,adjective,,2020-01-01 00:00:00
59873,,начиная,начина'я,,,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_3ec598010b7347e16b62c1f289eb5414.mp3,Participle of начинать.,,,other,,2020-01-01 00:00:00
59875,,прикреплённый,прикреплённый,,,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_c8de0bf3cfaca3df8292b67c5092fdce.mp3,participle of прикрепи́ть,,,adjective,,2020-01-01 00:00:00
59887,,проданный,про'данный,,,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_fbd370b02e932c57d2e861bed3334584.mp3,Participle of продать.,,,adjective,,2020-01-01 00:00:00
59894,,спецпредложение,спецпредложение,,,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_3c087b9f3f4de74c6226b35136c40f35.mp3,Is colloquially more often used than специальное предложение.,Umgangssprachlich recht häufig benutzt anstatt специальное предложение.,,noun,,2020-01-01 00:00:00
59913,,пизда,пизда',,,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_4208860c2f8034ba49f66f6d5598b8ba.mp3,Used to name the private part of a female and as a curse word.,,,noun,,2020-01-01 00:00:00
59922,,моросящий,морося'щий,,,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_52c516cae17e65657331b4106845df5f.mp3,Participle of мороси́ть,,,adjective,,2020-01-01 00:00:00
59969,,кому,кому',,,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_7185d5f376bcf4b575c94d904e82c025.mp3,"nominative: кто\ngenitive: кого́\ndative: кому́\naccusative: кого́\ninstrumental: кем\nprepositional: ком",,,other,,2020-01-01 00:00:00
59980,,дошло,дошло',,,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_d5587c64b582d22452269121646dfd72.mp3,"An exclamation used to check, whether the person opposite understood or not.","Ein Ausruf, der verwendet wird, um zu überprüfen ob die Person gegenüber verstanden hat oder nicht.",,other,,2020-01-01 00:00:00
59984,,ночью,но'чью,,,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_91598ee05d89287527319b92853c9cc1.mp3,"1. adverb - at night, by night\n2. noun -  see separate entry for instrumental singular of ночь",,,adverb,,2020-01-01 00:00:00
59994,,пятизвёздочный,пятизвёздочный,,,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_1bec20fec51c7af20e44fbb8987d9a29.mp3,Мы не мо́жем себе́ позво́лить останови́ться в пятизвёздочном оте́ле. Э́то сли́шком до́рого - We can't afford to stay at a five-star hotel. It's too expensive.,,,adjective,,2020-01-01 00:00:00
60034,,льзя,льзя,,,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_7bc5256ff595a5acfb6785f1909e7a7f.mp3,"Synonymous with мо'жно, antonymous with нельзя'.","Synonym zu мо'жно, Antonym zu нельзя'.",,other,,2020-01-01 00:00:00
60056,,ЧаВо,ЧаВо,,,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_6b9ecdb60aefa16c084f1d8c317ab9a3.mp3,"There are also spelling options:  ЧаВо, ЧаВО, ЧАВО.","Variierende Schreibweisen: ЧаВо, ЧаВО, ЧАВО.",,noun,,2020-01-01 00:00:00
60085,,мною,мно'ю,,,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_d4eacef3193ad7565973745b9ec89e78.mp3,"Instrumental forms that end with '-ю' (ju) are either poetic, dialectal or outdated.","Instrumentalformen, die mit ""-ю"" (ju) enden, sind entweder poetisch, mundartlich oder veraltet.",,other,,2020-01-01 00:00:00
60093,,От головы до ног,От головы' до но'г,,,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_eb8f76a8b3a014abd5fd1069904ed21d.mp3,"A book for children that will get them activate every part of their bodies, from head to toe. A Russian beginner will take advantage from this book.",,,expression,,2020-01-01 00:00:00
60098,,нею,не'ю,,,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_f239df89bb903d1fc786a5b498d04ee3.mp3,"Mostly used in poetic form or dialect, otherwise ней is used!","Meist in poetischer Form oder Dialekt benutzt, ansonsten wird ней verwendet!",,other,,2020-01-01 00:00:00
60135,,Сочи,Со'чи,,,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_dc9eaeaa967ad2d295a62f9f299fa641.mp3,"Unlike Berlin or Moscow, Sochi is not declined! Sandy",,,noun,,2020-01-01 00:00:00
60137,,несмотря на,несмотря' на,,,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_3f23768c510ebdf2aa88202aaee56eda.mp3,+ acc,"несмотря ни на что - Egal, was passiert, egal, wie die Umstände sind",,expression,,2020-01-01 00:00:00
60161,,погромче,погро'мче,,,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_545abed446256d532d7a185587c2264b.mp3,"An intensification of the comparative 'громче' (derived from громкий), which is achieved in Russian by the prefix 'по'! Sandy",,,other,,2020-01-01 00:00:00
60211,,Ну что ж,Ну что ж,,,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_ed3626d8aacf3e9d74d6df291b487cbc.mp3,The same as ну что же.,Das gleiche wie ну что же.,,expression,,2020-01-01 00:00:00
60218,,сказанный,ска'занный,,,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_5dc3551e17c9d5859a2635f72f4fcfa0.mp3,past passive perfective participle of сказа́ть,,,adjective,,2020-01-01 00:00:00
60237,,воз-,воз-,,,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_85cf01845f2bea9170be0e40efaf4224.mp3,вос- before voiceless consonants,,,other,,2020-01-01 00:00:00
60240,,друг с другом,друг с дру'гом,,,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_7a63b6fbabfd36d0b9020b3bdd3d94da.mp3,"Please do not confuse with 'друг друга = each other'! Furthermore, 'друг с другом' is not an expression, but an adverb. Sandy",,,adverb,,2020-01-01 00:00:00
60254,,град,град,,,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_9b1a089825d2a31ff98e12d67a64adb6.mp3,"Example: Ленингра́д (the Lenin city), Bолгогра́д (the Wolga city)",,,noun,,2020-01-01 00:00:00
60262,,более того,бо'лее того',,,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_9b9337fca98b4d9998bf4fe8715e20b5.mp3,не более того: nothing more,,,expression,,2020-01-01 00:00:00
60266,,Правотворчество,Правотво'рчество,,,0,https://s3.eu-central-1.amazonaws.com/openrussian/audio/yandex-cache/md5_747468810141a154fd440dc02dd4fd5a.mp3,"Actions of authorized government institutions for the preparation, adoption, amendment and cancellation of regulations.","Handlungen der bevollmächtigten Behörden zur Vorbereitung, Verabschiedung, Änderung und Aufhebung von Rechtsakten.",,noun,,2020-01-01 00:00:00
